ID,Nome,Localidade,Profissao
18321898,Dinora Bonilha,Paradela,Relações públicas
20301084,Lorena Palos,Mondim de Basto,Cuidador de idosos
74482195,Alfeu Fi�es,Ermelo,Funcionário público
15709921,Fl�via Liberato,Ribalonga,Técnico de radiologia
61389711,Leda Castanho,Palhaça,Empregado de mesa
64314411,Godofredo Casalinho,S. Salvador,Escritor
54365842,L�via Ulhoa,Lara,Gestor de marketing
19224333,Manuela Quintanilla,Odiáxere,Cientista de dados
12426355,Lorena Guedes,N. S. dos Remédios,Gestor de transportes
56597484,Elaine Pimenta,Agilde,Engenheiro agrónomo
10899569,Vilmar Varela,Podentes,Técnico ambiental
96364178,At�lio Maior,Vale de Telhas,Serralheiro
54178744,Flaviano Mont'Alverne,Agadão,Educador de infância
19221780,Bianca Andrade,Gandra,Procurador
56024468,Of�lia Infante,Rio de Moinhos,Engenheiro agrónomo
10814403,Orlando Torrado,Fornelo,Consultor financeiro
77861839,Djalma Benevides,Rio Mau,Técnico de recursos humanos
31093101,H�lio Cardim,Igreja Nova,Designer gráfico
83942454,Paulina Valgueiro,Macieira de Rates,Psicólogo
17952467,Josu� Lins,Lufrei,Auditor
42499003,Geraldo Mirandela,Galegos (S. Martinho),Contabilista
12946089,Clementina Quezado,Mozelos,Escritor
73464882,Justino Corvelo,Lordelo,Eletricista
70682017,Joviano Valad�o,Vilarinho das Cambas,Bombeiro
16158112,Alana Jorge,Orgens,Freelancer
45207870,Joviano Varella,Parada de Ester,Professor
26248397,Nicole Valido,Soutelo,Engenheiro agrónomo
26704683,Veloso Caeiro,Lomba de S. Pedro,Comercial / vendedor
55563335,Armanda Jord�o,Lara,Pintor
80590749,Cristela Fi�es,S. Salvador do Campo,Guarda prisional
27348064,Clarisse Carrilho,Pêro Viseu,Motorista
14914921,Ifig�nia Camelo,Raimonda,Relações públicas
73098906,Magali Cabral,Vale do Seixo,Cabeleireiro
37143363,Jacy Varela,Couto de Esteves,Assistente dentário
68561906,Hern�ni Zagallo,Reboleiro,Assistente social
10107248,Le�ncio Salguero,Vreia de Jales,Segurança privado
20758891,L�cio Bugalho,Marmeleiro,Engenheiro químico
57914023,Artur Covinha,Ermelo,Fisioterapeuta
69793832,Vanderley Laureano,Vila Nova de Souto D'El-Rei,Enfermeiro
43057061,�nio Caiado,Sta. Bárbara,Gestor de transportes
50944831,Maur�cia Branco,Bismula,Procurador
14472652,Nicolas Azenha,Torrão,Técnico de radiologia
66902666,Nara Frade,S. Martinho de Sardoura,Cientista de dados
15146115,Ladislau Vilarinho,Arcozelo das Maias,Guarda prisional
31334969,Edite Reino,Candedo,Babysitter
33953846,Pedro Valle,Grândola,Gestor de e-commerce
70031504,Melanie Barateiro,Sonim,Psicólogo
54727235,Mara Lagos,Pinheiro da Bemposta,Jornalista
42921033,Cremilda Mieiro,Eixo,Técnico administrativo
21447251,Barnab� Angelim,Serra d'El-Rei,Analista de dados
63027747,Estev�o Coronel,Telhado,Canalizador
10194908,M�rcio Flores,Cristelo,Engenheiro mecânico
10420587,Juca Teves,Pedrógão Grande,Bombeiro
24111044,Gast�o Rebocho,Colares,Canalizador
83056132,Mateus Garcez,S. Paio de Mondego,Educador social
25350445,Ema Melo,Lajeosa do Mondego,Cozinheiro / chef
29978089,Dalva Padilla,Currelos,Personal trainer
41164101,Benjamim Abranches,Aguiar,Pedreiro
21029020,Am�lia Galv�o,Ribeirinha,Funcionário público
15449475,Tib�rcio Dur�o,Moimenta,Gestor
21024734,Nazar� Raminhos,Verderena,Rececionista de hotel
43528553,C�ssia Castilho,Vinhós,DevOps engineer
44502178,Valdemiro Fartaria,Travancas,Fisioterapeuta
27838745,Gide�o Barrocas,Polvoreira,Solicitador
89830912,Melanie Carvalhais,Cardigos,Advogado
37947268,Serafim Varej�o,Alvito (S. Pedro),Segurança privado
14194845,Val�rio Talh�o,Pitões das Junias,Personal trainer
67437114,Ricarda Quaresma,Vila Cã,Analista de investimentos
42704309,Am�lia Saraiva,Carvoeira,Eletricista
12800121,Cl�udia Brito,Carvalhal Meão,Piloto
88253840,Alzira Trindade,Olhão,Contabilista
19731750,Silvino Almada,Airó,Gestor de e-commerce
53112658,Hebe Ara�jo,Cabeçudo,Animador turístico
60136670,Silvana Castello,Beduído,Especialista em inteligência artificial
62257761,David Urias,Penafiel,Contabilista
35238030,Alexandrina Sobreira,Candemil,Diretor de hotel
16015010,Maximiliano Rangel,Lanheses,Educador de infância
18710846,Aar�o Mansilha,Macieira da Maia,Agricultor
16319494,Jo�o Lancastre,Panóias de Cima,Advogado
53279693,Diogo Mendon�a,Monte,Especialista em cibersegurança
34037252,Telma Santar�m,Castanheira,Auditor
60624289,D�rio Barreiros,Remondes,Nutricionista
19872652,Nelma Borja,Urrô,Freelancer
14216104,Bartolomeu Vilas-Boas,Piedade,Militar
80106383,Jaime Lous�,446,Carpinteiro
15581600,Firmina Talh�o,Cercal,Ator
94278764,Georgina Nobre,Ilha,Pintor
58838063,Ant�nio Zagalo,Carvalhosa,Juiz
63770810,Naum Cach�o,Avioso (S. Pedro),Juiz
17940559,Eva Torres,Segões,Motorista
40617839,Hor�cio Milheir�o,Tunes,Maquinista
18523011,Rog�rio Faro,Senhora da Saúde,Especialista em inteligência artificial
43920232,Lissa Pardo,Cedros,Pedreiro
54445590,Em�lia Monte,Monsaraz,Cientista de dados
57606078,Nilson Telinhos,Brunhozinho,Piloto
23532645,N�ria Quental,Rochoso,Maquinista
36182890,Adri�o Rebou�as,Ferreirós do Dão,Especialista em inteligência artificial
48262287,Ari Beltr�o,448,Gestor
11689183,Faustina Miranda,Agueda,Piloto
38195951,Hamilton In�s,Couto (S. Miguel),Gestor de marketing
85589580,Tib�rcio Maranh�o,Ansião,Especialista em marketing digital
72112484,Leonel Oleiro,Cabrela,Influenciador digital
47132064,Erm�nio Lemos,Pedraça,Piloto
37887736,Eli Arruda,Teixeira,Militar
54441084,Leonardo Freire,Paços,Veterinário
34418340,Isaura Cort�s,Candoso (Santiago),Assistente social
45119829,Br�ulio Laranjeira,Carvoeiro,Especialista em marketing digital
10492136,Arlete Mont'Alverne,Airão (S. João Baptista),Polícia
14745893,Estrela Quintanilha,Favões,Cabeleireiro
21298292,Leda Vasconcellos,Rosto do Cão (Livramento),Rececionista de hotel
25110813,C�ssia Dutra,Custóias,Influenciador digital
31392703,Pilar Malta,Penela (S. Miguel),Especialista em cibersegurança
19983096,Berenice Lancastre,Azambuja,Técnico de análises clínicas
29731834,Ema Nolasco,Painho,Cozinheiro / chef
97123973,Ivan Seabra,Cambeses do Rio,Fotógrafo
99716765,Ademar Siqueira,Azoia de Baixo,Operador de máquinas
41138775,Flora Barbosa,Barcel,Tradutor
14239935,Ros�ria Carrilho,Ferradosa,Polícia
38354227,Miranda Linares,Avô,Analista de investimentos
38800081,Carminda Boeira,Vilar do Monte,Engenheiro industrial
34407354,Nilson Lacerda,Alcanhões,Psicólogo
23539186,Georgina Ver�ssimo,Barroças e Taias,Veterinário
68150571,Janu�rio Ventura,Belide,Auditor
19317906,Felisberto R�os,Pedrógão,Especialista em marketing digital
21334057,Valentim Aires,Lara,Influenciador digital
24855332,No�mia Malheiros,Cabeção,Farmacêutico
13375070,Amado Santos,Bárrio,DevOps engineer
27407788,Lauro Pinheiro,Vale,Psicólogo
41047272,Xavier Vila-Ch�,Lamalonga,Economista
27148849,Raimunda Mantas,Seixas,Educador de infância
18882158,�scar Arruda,Santo Amador,Técnico de recursos humanos
30430038,Heidi Leite,Peredo da Bemposta,Tradutor
17269873,Carminda Marmou,Alguber,Ator
67340487,Manuel Marinho,S. Miguel,Videógrafo
91771927,Altina Lampreia,Carvide,Programador / Desenvolvedor de software
13884252,Evelise Caf�,Nogueira da Montanha,Maquinista
18329364,�rica Holanda,Óbidos (Sta. Maria),Cozinheiro / chef
53597294,Calisto Ourique,Cabreiros,Economista
55461841,Gil Lamego,Guisande,Freelancer
10694974,Guida Carvalho,Paderne,Técnico de análises clínicas
35212083,Sebasti�o Caminha,Vimieiro,Guarda prisional
29813876,D�ia Medeiros,Anceriz,Investigador
10072628,Isis Pastana,Minhocal,Advogado
12822505,Magda Muniz,Lagares,Técnico ambiental
45193372,Alana Marins,Montoito,Operador logístico
19974475,Jonata Quint�o,Palmeira,Farmacêutico
77261220,Jaime Lustosa,Espinhel,Analista de investimentos
58034733,Joaquim Garrido,Touvedo (Salvador),Educador social
55613466,�nio Lucena,Candemil,Fotógrafo
65287664,Leoc�dio Foga�a,Porto Covo,Assistente dentário
17061626,Vital Hernandes,Paradela de Guiães,Fotógrafo
58614169,Miriam Torreiro,Odivelas,Soldador
85866474,Levi Varej�o,Arga de Cima,Empregado de mesa
37013566,Dayse Delgado,Amendoeira,Formador profissional
12349795,Tatiana Castel�o,Vilar Maior,Cozinheiro / chef
12672557,Quixote Os�rio,S. Roque,Educador de infância
20716710,Sandro Teodoro,Barcel,Psicólogo
91421355,C�ssio Menna,Moldes,Músico
15130358,Pilar Marcondes,Vela,DevOps engineer
69142370,Edna Lamego,Figueiró dos Vinhos,Engenheiro eletrotécnico
50745825,Asdr�bal Bas�lio,Pó,Ator
27648176,Ramom Costa,S. Sebastião dos Carros,Designer gráfico
91452750,Tarc�sio Barreto,Castelo de Penalva,Técnico administrativo
51545862,Mafalda Paranhos,Requeixo,Guia turístico
45904178,Val�ria A�ores,Sepins,Escritor
18754984,Amanda Fidalgo,Bendada,Segurança privado
62902930,Erasmo Rangel,Gralheira,Estafeta
30447865,Fl�via Bandeira,Biscainho,Técnico administrativo
16690185,Melinda Salom�o,Galegos (S. Martinho),Empreendedor
64664830,Donaldo Rebocho,Recardães,Educador social
35334359,Cristiana Olivera,Salto,Tradutor
10190282,Felicia Sequeira,Recezinhos (S. Mamede),Pedreiro
33971067,Perceu Ram�rez,Sta. Maria de Belém,Fotógrafo
94038474,Salvador Lemes,Penso,Tradutor
61155767,Hort�nsia Palhares,Sobradelo da Goma,Engenheiro eletrotécnico
50860570,Bernarda Bentes,Pias,Juiz
90498369,Agostinho Braz,Escalhão,Carpinteiro
44451666,Ubirat� Brito,Carnota,Músico
64785725,Hugo Infante,Briteiros (Salvador),Carpinteiro
72313258,Delfino Telles,Manique do Intendente,Fisioterapeuta
23768968,�rica Vilanova,Erada,Técnico de radiologia
62807887,Ademir Rangel,404,Engenheiro mecânico
20589292,D�cio Rodrigues,Cabeção,Tradutor
34866167,Apolin�rio Rua,Mesquinhata,Operador logístico
13524380,Maria Regueira,Longueira/Almocreve,Técnico de radiologia
26679911,Ademir Mour�o,N. S. do Bispo,Assistente social
93173722,Deonilde Barros,Cacém,Engenheiro informático
41205389,Elvira Bou�as,Sta. Combinha,Técnico de manutenção
17219512,Reginaldo Monte,Ferreira,Designer gráfico
82607927,Jacinta Telinhos,Fridão,Pedreiro
33471941,George Costa,Anjos,Tradutor
85319530,Raquel Jorge,Folgosa,Explicador / tutor
15703927,Arnaldo Valle,Bárrio,Assistente dentário
15026128,Nazar� Moita,Creixomil,Dentista
73393502,Ang�lica Viegas,Couto de Esteves,Personal trainer
40936981,Mariana Capucho,Lama,Babysitter
38179277,Ricardo Cedraz,Queirã,Veterinário
13092329,Hil�rio Banha,Campo de Besteiros,Fotógrafo
15285153,Kirina Vilalobos,Riachos,Maquinista
21916613,Raul Malafaia,Vila Soeiro,Gestor de e-commerce
33744705,Douglas Gago,Campo Grande,Analista de dados
18971413,Carla Caf�,Moncarapacho,Fotógrafo
18098264,Ac�cia Santos,Ajude,Segurança privado
13822190,Anabela Bencatel,Lajeosa,Engenheiro informático
34464647,Camila Regueira,Montelavar,Diretor de hotel
15213780,Assunta Sacadura,Covilhã (S. Pedro),Esteticista
53871257,Ermengarda Marins,Infesta,Serralheiro
39744943,Trist�o Horta,Venade,Tradutor
29864579,Cloe Madureira,Oliveira (Sta. Maria),Guia turístico
13299272,Bonif�cio Teodoro,Sendim da Serra,Engenheiro mecânico
47877682,Am�vel Quesado,Zebreira,Escritor
14009239,Donaldo Feitosa,Santana,Freelancer
71779878,Luana Gravato,Gafanha da Nazaré,Médico
14836395,Sandra Pasos,Cardielos,Empregado de mesa
40835277,Filomena Bernardes,Ouca,Diretor de hotel
21453431,Elizabeth Curvelo,Carrazedo de Montenegro,Pedreiro
11091879,Dana Bas�lio,Godim,Enfermeiro
65624770,Cassandra M�ndez,Alverca da Beira,Educador de infância
76550831,Carminda Severo,Manhuncelos,Biólogo
48196400,Neli Ruela,Silves,Engenheiro agrónomo
41155796,Kelly Vargas,S. Lourenço de Mamporcão,Educador de infância
19310909,Alba Sanches,Capelas,Pintor
50216374,Godofredo Sarmento,Cernadelo,Gestor
15807411,Dirce Palhares,Abrantes (S. Vicente),Biólogo
14574354,Vera Carmo,Romariz,Cuidador de idosos
34269110,N�lia Bacelar,Fonte Boa,Enfermeiro
20991366,Misael Souza,Telões,Canalizador
18909088,Abel Soares,Barreiros,Serralheiro
22113335,Em�lia Diniz,Avioso (Sta. Maria),Procurador
11730887,Filomena Villas Boas,Árvore,Engenheiro químico
96569716,Yuri Miranda,Barco,Técnico ambiental
79630850,Eunice Fernandes,Feteira,Juiz
61156576,Hil�rio Curado,Monte Perobolço,Motorista
24507309,Al�cia Po�as,Moita,Esteticista
38331599,Ac�cio Gir�o,Topo (Nª Sra do Rosário),Professor
36492755,Nat�lia Bai�o,Carnota,Contabilista
53850011,Adosinda Castel-Branco,Idanha-a-Nova,Engenheiro civil
69718067,Carla Fidalgo,Constância,Engenheiro informático
41876188,Ademir R�go,Orvalho,Gestor
28734206,M�ximo Rebotim,Pinheiros,Cabeleireiro
17684539,Hebe Regodeiro,Envendos,Professor
99088557,Norberto Balsem�o,Vagos,Gestor de marketing
39959357,Delfino Guerreiro,Carvalhos,Comercial / vendedor
98828163,Mateus Lins,Terroso,Agricultor
29259312,Estef�nia Caminha,Águas Boas,Administrador de sistemas
34119217,Neiva Falc�o,Bolho,Jornalista
34941702,Albino Caminha,Soutelo do Douro,Gestor de marketing
77329578,Naz�rio Arouca,Lajeosa,Escritor
21502535,Pablo Penha,Arca,Consultor financeiro
41461537,Jussara Barbosa,Torres Novas (Salvador),Técnico de análises clínicas
15819408,Gabriel Nor�es,Lousã,Engenheiro industrial
23642274,Adalgisa Vig�rio,Freixo de Numão,Auxiliar de ação direta
14831282,Alberta Saloio,Madalena do Mar,Analista de dados
78569509,An�bal Garcez,Penso (S. Estevão),Funcionário público
60489071,Am�lia Dinis,Távora,Personal trainer
76626515,Luis Janes,Arga de Baixo,Assistente dentário
13801413,Jesus Olivares,S. Miguel das Caldas,Engenheiro eletrotécnico
16100018,Paula Olaio,Castelo,Educador de infância
75568158,Cid�lia Pais,Aldeia Nova do Cabo,Professor
43711259,�rsula Castelo,Cogula,Técnico ambiental
15135073,Benedita Villena,Sobrado,Guarda prisional
58282036,Dinis Coelho,S. Martinho do Peso,Cuidador de idosos
47902293,Graziela Olaio,Espírito Santo,Auxiliar de ação direta
21189935,Ma�sa Figueiroa,Sta. Bárbara,Técnico ambiental
55126790,Br�gido Barroqueiro,Lovelhe,Pintor
50170156,Nara Vilarinho,Relva,Formador profissional
57836271,Rodrigo Amorim,Sta. Marinha,Especialista em cibersegurança
12930790,Vicente Melo,Sabroso de Aguiar,Serralheiro
96196108,Ol�mpia Rabelo,Sousa,Solicitador
16401127,Artur Valadares,Meruge,Nutricionista
16788637,Elda Cabral,Vilar de Perdizes (S.Miguel),Consultor financeiro
56674707,Jacinto �lvaro,Mouraz,Operador logístico
82015278,Morgana Filipe,Penha Longa,Investigador
54339572,Olavo Faustino,Lobão,Soldador
21161500,Vilma Capucho,Arca,Educador de infância
51712287,Obede Carrasco,Odiáxere,Pescador
12789913,Lucas Anlicoara,Almansil,Soldador
52272453,Alberta Figueiredo,Vale da Pinta,Agricultor
10668807,Albano Oleiro,Chãos,Engenheiro mecânico
20751779,Hebe Mourato,Caramos,Gestor
21413126,Albina Regalado,Samões,Técnico ambiental
28808935,Carolina Padilla,S. Miguel do Pinheiro,Militar
90620183,Talita Moraes,S. Jomil,Soldador
78886816,Cl�udio Granjeiro,147,Pescador
22060338,Anast�cio Amado,Escariz,Juiz
21538889,Rafael Machado,Guifões,Operador logístico
26503006,Tom�s Mora,S. Vicente da Beira,Engenheiro informático
15216885,Helena Azevedo,Recardães,Técnico ambiental
96487153,Calebe Conde,Horta (Matriz),Segurança privado
18526788,Ricardo Zambujal,Merelim (S. Pedro),Barman
44743563,Te�filo Pimentel,Padroso,Gestor
23782630,C�ntia Parafita,Vale Verde,Economista
25271456,Leopoldina Bulhosa,Barão de S. João,Engenheiro civil
12269114,Narciso F�lix,S. Vicente,Cientista de dados
21318194,Elsa Regueira,Penamaior,Auxiliar de ação direta
52046654,Obede Natal,Dominguizo,Procurador
29778561,Ifig�nia Gabeira,Nozelos,Consultor financeiro
45667583,Normando Varanda,Conceição,Canalizador
78612771,L�cio Quintero,Padornelos,Economista
33837838,Dulce Valladares,Fervidelas,Gestor de marketing
14524417,Carlos Maranh�o,Panchorra,Bombeiro
11299505,Renata Goulart,Vila Chão do Marão,Formador profissional
64141551,Ver�nica Covinha,Marinha Grande,Consultor financeiro
49920332,Nadine Sabala,Arcozelo,Contabilista
17780490,Il�dio Minho,Famalicão,Fisioterapeuta
12347475,Adolfo Foqui�o,Sobralinho,Militar
27214447,Quirina Leal,Remelhe,Técnico de radiologia
40098393,Assun��o Souto Maior,Cachopo,Militar
50561475,Rudolfo Fraga,Touvedo (Salvador),Maquinista
85970693,Estrela Zambujal,Esposende,Investigador
85956076,Gabriel Padilha,Minhotães,Veterinário
23375615,Pilar Saloio,Covas,Engenheiro civil
54690740,Lena Carreira,Vila Seca,Gestor de projetos IT
28771912,Maristela Bragan�a,Tavira (Santiago),Engenheiro informático
91671224,Flaviano Bacelar,Nelas,Educador social
44873918,Adelino Valentim,Agrochão,Personal trainer
25621665,T�mara Carmona,Santana,Consultor financeiro
65463044,Luzia Ferra�o,Malpica do Tejo,Carpinteiro
18962291,Isabel Doutel,Fervidelas,Empregado de mesa
22323979,Ciro Nunes,Macieira de Sarnes,Enfermeiro
58217469,Ana Escobar,Paço de Sousa,Técnico de recursos humanos
39668781,Agnes Guilheiro,Avioso (Sta. Maria),Pescador
12545851,L�dia Madruga,Leça da Palmeira,Estafeta
10903265,Corn�lio Mansilha,Préstimo,Auditor
17934705,George Vilanova,Vila Maior,Estafeta
12575289,Virgolino Cerveira,Contim,Gestor de marketing
28156000,Miracema R�go,Oleiros,Influenciador digital
15615847,D�cio Mello,Ranhados,Engenheiro químico
90408371,Br�ulio Alves,Vilarinho de Agrochão,Enfermeiro
32540440,Anast�cia Guerreiro,Sanfins,Operador de máquinas
25347094,Henrique Laranjeira,Aldeia Viçosa,Freelancer
23115313,Elvira Rico,Friande,Soldador
65031531,Salvador Santana,Vila do Conde,DevOps engineer
19128969,Magda Valle,Paradinha Nova,Gestor de projetos IT
15266771,Vanderley Marins,Ancede,Motorista
34837451,Vilmar Bou�a,Quatro Ribeiras,Guia turístico
40064636,Firmina Pallos,N. S. da Vila,DevOps engineer
11215533,Adelina Mascare�as,Arnóia,Maquinista
18441126,Magda Gameiro,Regueira de Pontes,Fisioterapeuta
26656090,Isa Sacadura,Mouquim,Formador profissional
34169275,Amadeu Sim�es,Porto Moniz,Barman
16769587,Camilo Seixas,Serapicos,Investigador
14240884,Bryan Chamusca,Muro,Analista de investimentos
13532172,R�bia Salvado,Pereira,DevOps engineer
66085747,Nataniel Almada,Santo Adrião de Vizela,Cabeleireiro
10250029,Calisto Tigre,Matança,Advogado
96939298,Eus�bio Granja,Pinheiro de Ázere,Segurança privado
34490274,Gustavo Mantas,Valadares,Engenheiro industrial
81271554,Adri�o Muxagata,Mesão Frio,Professor
69654836,Ciro Jorge,Batalha,Diretor de hotel
96921889,Wilton Bento,S. Vicente do Pigeiro,Eletricista
24622489,Lia Villela,Macieira de Alcoba,Jornalista
14803113,Alessandra Vilari�a,Sandiães,Piloto
65010538,Ariana Cortes�o,Seixo de Manhoses,Tradutor
10321260,Ad�o Mendoza,Póvoa de Agrações,Comercial / vendedor
54993512,Carmelinda Filgueiras,Ferreiró,Psicólogo
39635641,Clodoaldo Taveira,Lagoaça,Fotógrafo
11797552,Jess� Mieiro,Cedrim,Designer gráfico
12769016,Nara Vila-Ch�,Póvoa de Varzim,Polícia
87560628,Mavilde Rem�gio,Raimonda,Empregado de mesa
16520034,Sheila Caneira,Queluz,Biólogo
24253955,Micaela Lameiras,Alfândega da Fé,Administrador de sistemas
54787981,Pl�cida Carrasco,Cerdal,Jornalista
54289697,Leopoldina Lago,Moçarria,Eletricista
45386884,Adonir� Barcelos,Tendais,Procurador
16341503,Miguel Le�o,Lazarim,Engenheiro civil
18378112,Disa Costa,Braga (S. João do Souto),Juiz
67577775,Cl�ber Morgado,Benfeita,Auxiliar de ação direta
52725931,D�ris Bettencourt,Vila Chã (S. João Baptista),Psicólogo
38529028,Geraldina N�brega,S. Martinho do Peso,Professor
11792135,Samanta Bencatel,Aldeia do Carvalho,Web designer
83774243,Nina Barra,Costa,Solicitador
10365363,Levi Sousa de Arronches,S. João da Talha,Cozinheiro / chef
96416133,Ari Cipriano,Trinta,Administrador de sistemas
32478235,Durval Imperial,Matas,Contabilista
50950105,Adonir� Muniz,Idanha-a-Nova,Serralheiro
25816354,Camila Hil�rio,Bagunte,Educador social
15007746,Cl�lia Po�as,Santo Adrião,Diretor de hotel
80509884,�nio Canejo,Vila Verde,Especialista em marketing digital
33590888,Vasco Mourato,Peniche (S. Pedro),Engenheiro agrónomo
46277610,Nilson Mieiro,Carregal,Consultor financeiro
44681764,Aur�lio Proen�a,Montalegre,Pedreiro
16480558,Joel Caf�,Espadanedo,Motorista
27373282,Isa Gravato,Carnaxide,Rececionista de hotel
30777414,Teresa Filgueiras,Silvares,Especialista em inteligência artificial
17392159,Le�nidas Mello,Cortes do Meio,Estafeta
32523841,N�dia Ba�a,Estremoz (Sta. Maria),Estafeta
23591124,Yara Vides,Campos,Nutricionista
17428730,Wilton Batata,Arão,Polícia
95791254,Liane Mantas,Penascais,Programador / Desenvolvedor de software
20650180,Sabrina Chamusca,Sarzedas,Especialista em inteligência artificial
79031643,Palmira Branco,Bico,Ator
45241766,Ferdinanda Grangeia,Barreiros,Gestor de e-commerce
18906429,Flora Novaes,Arosa,Cabeleireiro
19370627,Faustino Albernaz,Serpa (Salvador),Maquinista
94167095,Evangelina Passos,Santo Estêvão,Biólogo
19002439,Marina Lameiras,Nadadouro,Consultor financeiro
44911614,Celso Cust�dio,Travanca,Empreendedor
96294173,Benedita Rico,Pechão,Especialista em cibersegurança
24988026,Marco Telinhos,Mafamude,Engenheiro eletrotécnico
20053384,Nancy Paz,Ouca,Economista
59900576,Dinis Mederos,Nogueira do Cravo,Educador social
26485739,Afonso Quinzeiro,Lajeosa,Técnico ambiental
20236093,Estela Valido,Salvada,Especialista em cibersegurança
23954837,Romana Damazio,Sapataria,Farmacêutico
33980064,Iolanda Ramallo,Sonim,Músico
37076015,Alice Macieira,Sta. Clara,Freelancer
13000978,Dinarte Vilas Boas,Lagos da Beira,Nutricionista
10509590,Mauro Duarte,DosS.s,Escritor
98331295,Miracema Bentes,Lanhelas,Médico
50097067,Romeu Torres,Ranhados,Comercial / vendedor
42942143,Br�ulio Taborda,Infesta,Advogado
37055663,Djalma Paranhos,Vizela (S. Faustino),Médico
11448317,Morgana Meira,Ribeira da Janela,Militar
70176716,Altair Aires,Safara,Animador turístico
32702838,Leopoldina Pican�o,Alfândega da Fé,Analista de investimentos
48668068,N�via Caiado,Vila Alva,Cuidador de idosos
14933989,Anita Arantes,Condeixa-a-Velha,Técnico de análises clínicas
28145258,Albertina Bulh�o,Pêra do Moço,Web designer
24023919,Afonso Ribeiro,Pereiros,Escritor
55978843,Jade Cabral,Turquel,Soldador
71762184,Greg�rio Rebou�as,Várzea de Meruge,Programador / Desenvolvedor de software
47090385,Rosana Baptista,Figueira de Castelo Rodrigo,Administrador de sistemas
18402225,Filipa Moreno,Carnaxide,Gestor de projetos IT
24842850,Romualdo Gusm�o,Pampilhosa da Serra,Comercial / vendedor
13239487,Waldemar Cardim,Mansores,Pescador
15052184,Natividade Covilh�,Sá,Administrador de sistemas
22474242,Jacinta Foqui�o,Macieira,Professor
51371564,Tiago Rivero,Travanca,Técnico administrativo
33671679,Wilson Sardinha,Orada,Funcionário público
11001722,�ngela Monjardim,Besteiros,Enfermeiro
79632824,Calvin Cordeiro,Sta. Maria de Belém,Operador logístico
73216112,Amanda �vila,Vilar,Estafeta
91190940,Yuri Sousa do Prado,Formigais,Pintor
21049817,Delfino Bragan�a,Sta. Lucrécia de Algeriz,Fotógrafo
75044314,Dinora Bandeira,Sobreda,Farmacêutico
19604361,Clodoaldo Lustosa,Airão (S. João Baptista),Técnico de análises clínicas
16499042,Eust�cia Rivas,Lamoso,Investigador
10850695,Iracema Lobo,Sta. Catarina,Educador de infância
10720824,Nestor Santana,Casteleiro,Gestor de transportes
18224567,Jesabel Ferr�o,Avelar,Solicitador
17286382,Gil Botica,Pepim,Investigador
19123722,Gaspar Mort�gua,Reboleira,Especialista em inteligência artificial
22458924,Marina Teles,Fajarda,Carpinteiro
11286356,L�cia Caminha,Canidelo,Veterinário
15324131,Valentino Sobreira,Travancinha,Soldador
33504026,N�via Raminhos,S. Miguel do Outeiro,Empregado de mesa
18210263,Leonardo Minho,Vilela,Polícia
20976200,Trist�o Liberato,Paradela,Cozinheiro / chef
44470780,Jocelina Villela,Salzedas,Maquinista
18357583,Estev�o Castanheda,Aguda,Operador logístico
24692846,Vanderlei Avelar,Taveiro,Cabeleireiro
39660701,Domingos Medina,Fajã da Ovelha,Engenheiro industrial
59798431,�ngelo Martins,Angra (Sta. Luzia),Psicólogo
94459820,Lic�nio Coronel,Fornos,Explicador / tutor
80945793,Isabel Fagundes,Cepães,Pintor
16896966,Melinda Baldaia,Amieira,Motorista
44290536,Melissa Modesto,Valezim,Biólogo
12742344,Maria Bivar,Vila Pouca da Beira,Explicador / tutor
62157965,Helga Vidal,Bustelo,Canalizador
10506131,Lisandra Fartaria,Nesperal,Empregado de mesa
52042773,Isa Mour�o,Capelins (Santo António),Guia turístico
42963311,Antero Salguero,Carnide,Jornalista
17256181,Ricardina Curado,Cabreiros,Enfermeiro
14050692,An�bal Travassos,Segões,Escritor
16078176,At�lio Villela,Paio Mendes,Polícia
57805870,Eg�dio Marins,Avelãs de Ambom,Videógrafo
51858664,Yara Martinho,Parceiros,Pedreiro
32474757,Martina Gusm�o,Orada,Videógrafo
43837069,An�bal Maciel,S. Miguel da Guarda,Cientista de dados
17779486,Marco Carvalhosa,Ouca,Auditor
49679472,Elvis Janes,931,Piloto
11970189,Ondina Sousa do Prado,Aves,Empreendedor
69049294,Rubina Vilarim,Igrejinha,Carpinteiro
29905830,Vilela Souto Maior,Sta. Luzia,Engenheiro industrial
82068932,Elaine Meirelles,Sta. Comba,Canalizador
15101747,Kelvin Grilo,Querença,Farmacêutico
36208165,Bernardete Castanheira,Ameal,Gestor de e-commerce
18249274,Cl�udio Set�bal,Soutelinho da Raia,Solicitador
19452971,Edite Zagallo,Quintos,Auditor
37927352,Silv�ria Loureiro,Souto de Aguiar da Beira,Administrador de sistemas
51601623,Edite Nogueira,S. Jacinto,Cuidador de idosos
15613894,Nat�rcia Peralta,Proença-a-Velha,Carpinteiro
11061244,Ad�o Carvalheira,Avelãs de Ambom,Escritor
18186234,Cassilda Lucena,Mafra,Guia turístico
26218280,Herodes Mora,Vila Franca do Rosário,Professor
64476231,Pel�gio Malheiros,Alvoco da Serra,Serralheiro
28996649,S�lvio Viveiros,Rua,Designer gráfico
55732023,Eus�bio Marinho,Gondufe,Operador de máquinas
