ID,Nome,Localidade,Profissao
16639538,Baltasar Rodrigues,Vilarandelo,Técnico de análises clínicas
77760480,Flora Souto,Vinhas,Pescador
10190271,Marieta Pegado,Ansiães,Engenheiro mecânico
28379710,Gisela Freiria,Vila Boa,Relações públicas
35646385,Franklin Chamusca,Brito,Soldador
98624651,L�gia Carlos,Leça da Palmeira,Auxiliar de ação direta
19701871,Ferdinanda Miranda,Sta. Cruz das Flores,Procurador
17165048,Patr�cia Salom�o,Águas Frias,Pescador
18145080,Hirondina Belchiorinho,Silveiros,Músico
23863816,Fabiana Assun��o,Parceiros,Diretor de hotel
19019546,Dirce Villar,Seixo do Côa,Dentista
70087872,Pl�cido Palha,Ramalde,Professor
63834227,Assunta Souto,Corgo,Eletricista
18778147,David Alcoforado,S. João de Loure,Técnico de análises clínicas
49586751,Flora Anlicoara,Sabadim,Auxiliar de ação direta
95180163,�scar Sosa,Lanhelas,Nutricionista
37767095,Josaf� Castel�o,Telhado,Guarda prisional
34157849,Aline Farias,Vilar de Pinheiro,Maquinista
25935888,Le�ncio Vaz,Orca,Estafeta
89527660,Lucinda Roriz,Sta. Cruz do Douro,Pintor
22908124,Micaela Rufino,Penha Garcia,Gestor de marketing
72256126,Rute Barros,Mioma,Especialista em inteligência artificial
94151088,Donato Raposo,Vila da Ponte,Engenheiro informático
17495033,Adalberto Muniz,Campo,Esteticista
12620005,Simone �lvaro,Pêra Velha,Maquinista
16742399,Marcela Cangueiro,Casteição,Contabilista
61349082,Jonathan Caneira,Carneiro,Programador / Desenvolvedor de software
78178221,Concei��o Quintanilla,Muxagata,Procurador
16986346,Jacy Milheiro,Olho Marinho,Assistente social
17860966,Cremilda Feitosa,Bragado,Gestor de transportes
88645497,Leoc�dia Fi�es,Espadanedo,Especialista em marketing digital
44852997,Guido Bogalho,Crasto,Comercial / vendedor
76758131,Artur Maciel,Castrelos,Veterinário
15018268,Keila Clementino,Verdoejo,Auxiliar de ação direta
17523762,Cust�dia Anjos,Salvador do Monte,Influenciador digital
31124660,Hern�ni Manso,Vila do Conde,Especialista em cibersegurança
20292413,Palmira Almeida,Pero Pinheiro,Escritor
48456544,Geralda Villar,Tábua,Técnico ambiental
97318183,Bruna Coimbra,Maceira,Guia turístico
19398470,D�ris Carreiro,Formariz,Pescador
92962356,D�rio Temes,Águas Vivas,Videógrafo
24439689,Guido Fortunato,Prado,Nutricionista
11520485,C�ndida Cach�o,Cabeça,Notário
52870107,D�lio Quirino,Lousa,Empreendedor
75859268,Sidney Prates,Lamego (Sé),Designer gráfico
21439167,Natacha Pequeno,Cambeses do Rio,Investigador
29079517,Marisol Padilla,Vilela Seca,Fisioterapeuta
12954588,Lissa Rego,Sever,Enfermeiro
12140076,Ol�mpio Cerqueira,Costa da Caparica,Solicitador
54539708,Patr�cia Valgueiro,Sever,DevOps engineer
16597555,Fabiano Taveira,Vila Cova à Coelheira,Cientista de dados
61972869,Valter Guterres,Sebolido,Polícia
24374688,Jesabel Ourique,Penso,Canalizador
23661859,Ciro Andrade,Medrões,Engenheiro mecânico
15791090,Rudolfo Marcondes,Telões,Engenheiro mecânico
29721770,Mavilde Viegas,Alverca do Ribatejo,Programador / Desenvolvedor de software
48776282,Paula Lousada,Pedrógão,DevOps engineer
11636326,Greta Marroquim,Gondarém,Economista
66113775,C�ssia Gaspar,Bárrio,Influenciador digital
87548259,�ris Rebelo,Caíde de Rei,Relações públicas
12944985,Theo Aldeia,Prazeres,Canalizador
27851394,Margarete Teixeira,Peroguarda,Soldador
19229054,Ant�nio Barcelos,Melides,Serralheiro
53966757,Perceu Meira,Águas Belas,Contabilista
81443806,Waldemar Castilho,Lavra,Economista
41453205,Benedita Vilas Boas,Ervededo,Cuidador de idosos
34089957,Cl�udio Magalh�es,Castanheiro,Maquinista
39602781,Cristiana Quint�o,Nogueira,Web designer
77924250,Em�dio Castanho,Angra (S. Pedro),Gestor de transportes
44205959,Oct�via Vilari�a,Sermonde,Eletricista
18928328,Jonata Prates,Ribalonga,Assistente dentário
25624146,Abigail Malta,Fervença,DevOps engineer
18338405,Iracema Monteiro,Sá,Fisioterapeuta
66723604,Ademar Parente,Loures,Consultor financeiro
12523900,Jesabel Lage,Horta (Angústias),Farmacêutico
14562001,Mar�lia Bernardes,Nevogilde,Fotógrafo
10038273,Clodoaldo Caminha,Chouto,Analista de dados
24890762,Juliano Gra�a,Taíde,Técnico de análises clínicas
42510982,Am�vel Parente,Real,Gestor de marketing
20721524,Ado Ces�rio,529,Investigador
53847045,Luca Vasconcellos,Camarate,Técnico ambiental
13158619,Laurentina Machado,Gualtar,Engenheiro industrial
39917323,M�rio Saldanha,Mansores,Animador turístico
14784812,Djalma Olivares,Figueiredo das Donas,Gestor de projetos IT
14655877,Nara Valido,Pinheiro,Analista de investimentos
24953800,Roberto Galindo,Picote,Motorista
44839817,C�ssio Melga�o,Mar,Estafeta
17908486,Avelina Semedo,Gaio-Rosário,Engenheiro químico
24909874,Perceu Ramallo,Freixo de Espada à Cinta,Jornalista
30596496,Caetana Braga,S. Martinho de Árvore,Fisioterapeuta
79923895,Guida Quirino,Rio Frio,Designer gráfico
15495844,Durval Corvelo,448,Cientista de dados
40070395,Donato T�vora,Olmos,Pintor
27694768,Ari Ramires,Penamaior,Engenheiro eletrotécnico
12180019,Louren�o Gama,Borba de Montanha,Funcionário público
36120987,Camilo Mont'Alverne,Sta. Justa,Técnico de análises clínicas
91519235,Alexander Vilaverde,Tresouras,Assistente dentário
35149860,Romeu Bonilha,Passos (S. Julião),Professor
24430855,Capitolina Candeias,Penascais,Economista
29345818,Djalma Quintal,N. S. de Fátima,Influenciador digital
21270851,Orfeu Damazio,Pinheiro,Assistente social
45541661,Dione Farinha,Alhandra,Rececionista de hotel
35887907,Alba Passarinho,Selho (S. Cristovão),Procurador
24740410,Quixote Leme,Pedra Furada,Jornalista
16079137,Quit�ria Bernardes,Cunha,Cabeleireiro
11073819,Ema Mena,Campelo,Gestor de marketing
24793016,Regina Oleiro,Póvoa de Midões,Rececionista de hotel
46198930,Celeste Melo,S. João de Fontoura,Técnico de radiologia
97296591,Arnaldo Corte-Real,Rebordelo,Técnico de análises clínicas
33925690,Capitolina Azevedo,Parada,Engenheiro agrónomo
82390228,Evaldo Aguiar,Tavarede,Gestor de e-commerce
25270070,Fabiana Pimentel,Ponte do Rol,Babysitter
28085166,Margarete Br�s,Sever do Vouga,Designer gráfico
58552595,Levina Carvalho,Sta. Vitória,Agricultor
33350406,Henriqueta Carvalheira,Folhadosa,Investigador
45141827,Artur Mor�o,Areias,Tradutor
33640562,Bruno Valente,Aguçadoura,Carpinteiro
16432898,H�lia Castilho,Beiriz,Fisioterapeuta
15704680,Laila Arag�o,S.Brás dos Matos (Mina do Bugalho),Canalizador
53519812,Bernardete Barreiros,Caxias,Videógrafo
26881972,Consuela Rosmaninho,Tancos,Bombeiro
10841822,Salvador Vilhena,Dem,Solicitador
19963972,Jos�lia Coimbra,Paio Mendes,Especialista em cibersegurança
68673570,Oct�vio Doutel,Sta. Marinha,Procurador
16668511,Omar Corvelo,Bragança (Sé),Bombeiro
52874579,Altina Bettencourt,Midões,Fotógrafo
89056106,Greta P�ssego,Sapataria,Fotógrafo
24569225,Rodrigo Sales,Bolho,Solicitador
54030540,Silvano Valgueiro,Edral,Motorista
50588215,Belmira Franco,Paraíso,Especialista em inteligência artificial
41849109,Greg�rio Cedro,Cepães,Escritor
46222577,Godofredo Vasques,Sobradelo da Goma,Solicitador
78552280,Lena Quintana,Campeã,Maquinista
27636752,Valdo Ribas,S. João de Tarouca,Farmacêutico
56906465,Br�ulio Keil,Nogueira,Polícia
37580999,Amaro Villela,Arzila,Fisioterapeuta
16471839,Jonas Bencatel,Moreira do Castelo,Engenheiro eletrotécnico
20209690,Nicolau Aveiro,Vitorino das Donas,Gestor de transportes
50895690,Paulo Bastos,Antas,Gestor de e-commerce
54009264,Armindo Resende,Vilar do Torno e Alentém,Técnico ambiental
13010653,Greta Vilalobos,Tavarede,Contabilista
30106449,Sofia Salom�o,Moreira do Castelo,Engenheiro químico
14317111,Dinora Varej�o,Covas do Barroso,Técnico de análises clínicas
98200304,Alva Godinho,Gouveia (S. Julião),Técnico de radiologia
26813673,Belisa Menezes,Fontelo,Guarda prisional
38136567,Ariela Gago,Odivelas,Solicitador
86699615,Adriano Silva,Fiães,Fisioterapeuta
32997095,Clementino Cantanhede,Arões ( S. Romão),Analista de dados
10803693,Neide Lagos,Santar,Babysitter
12461790,Gilberto Mayor,Água de Pena,Agricultor
26449637,Diana Leite,Sanfins,Procurador
15982302,Isa�as Salvado,Santo Isidoro,Assistente dentário
23736050,�urea Beltr�o,Gouveia,Enfermeiro
24616973,Frederica Grande,Oliveira do Douro,Pintor
16245675,Natanael Salom�o,Vila Mou,Web designer
28290757,Filomena M�ndez,Fratel,Técnico de análises clínicas
26205242,S�rgio Quintero,147,Ator
76548493,Flor�ncio Freire,Abambres,Serralheiro
72850790,Darcy Camilo,Lamas de Mouro,Biólogo
97565096,Consuela Junqueira,Sazes do Lorvão,Empregado de mesa
10429302,Cinira Santos,Paredes da Beira,Ator
91989627,Greg�rio Homem,Nave,Militar
97351007,S�rgio Sousa,Matela,Técnico administrativo
11687911,Edmar Grillo,Sobreira Formosa,Técnico de manutenção
58142829,Armanda Mont'Alverne,Arnoso (Sta. Maria),Nutricionista
24644532,Roberto Cambezes,Sta. Comba de Vilariça,Educador social
50537218,Ferdinando Santiago,Gândaras,Formador profissional
80507359,Justina Figueira,Bensafrim,Especialista em cibersegurança
94086271,Palmira Soares,Encarnação,Médico
38788918,Alberto Teixeira,Rio de Moinhos,Engenheiro agrónomo
21237175,Loide Bandeira,Mansores,Militar
52693143,Andreia Vianna,Maçãs de D. Maria,Relações públicas
15749801,Guilhermina Serpa,Abrã,Dentista
79142866,Ifig�nia Robalinho,Aldeia Viçosa,Engenheiro civil
39875592,Silvano Muxagata,Guia,Freelancer
13698232,Ac�cia Carromeu,Basto (S. Clemente),Rececionista de hotel
24652619,Natacha Passarinho,Serra de Santo António,Pintor
26984270,Eurico Paredes,Outeiro,Gestor de transportes
37034766,Josu� Reino,Roios,Auditor
88355638,Bianca Brum,Campo de Víboras,Especialista em inteligência artificial
17406924,Dinorah Lameirinhas,S. Roque do Faial,Serralheiro
46316529,Agostinha Cangueiro,Gatão,Engenheiro civil
14592822,Judith Clementino,Belmonte,Rececionista de hotel
12460764,Vanderlei Roriz,S. Paio de Mondego,Solicitador
10483528,Du�lha Valim,Abedim,Formador profissional
58346301,Nina Casqueira,Campo de Besteiros,Gestor de projetos IT
43367243,Natalina Conde,Avelal,Bombeiro
13697896,Miranda Carvalhoso,Negreiros,Gestor de projetos IT
42344823,Azal�ia �lvaro,Sanguedo,Músico
45563812,Xavier Parracho,Aguim,Cuidador de idosos
28914170,Irma Marroquim,Rio Frio,Empreendedor
57532352,Carolina Souto,Batalha,Guia turístico
32137573,Liana Lampreia,Ferreirós do Dão,Bombeiro
18214826,Ramom Rocha,Sendim,Pedreiro
89166325,Ivone Escobar,Mouçós,Especialista em inteligência artificial
80065758,Kelly Palhares,Vilar de Amargo,Jornalista
44557948,Frederico Quinaz,Olmos,Barman
42988180,Catarina Vilarinho,Urros,Empreendedor
89305762,Hort�nsia Pena,Arcozelos,Estafeta
88899550,Pamela Estrela,N. S. de Machede,Dentista
91891203,Lib�nia Regodeiro,Paredes,Técnico de análises clínicas
89228327,Rog�rio Lameirinhas,187,Técnico de recursos humanos
59540325,Lino Conde,Almofala,Operador logístico
34867845,Benvinda Bencatel,Pedrógão Pequeno,Gestor de transportes
40751942,Delfino Keil do Amaral,Parada de Ester,Funcionário público
52754454,Natalina Santiago,Castanheiro do Sul,Analista de investimentos
69827778,Hilton Mayor,Sequeiros,Agricultor
18823114,Jacinto Murtinho,Lousada (Sta. Margarida),Operador logístico
42754292,Elisabete Prada,Dornelas,Pedreiro
32693935,Rog�rio Felgueiras,Coucieiro,Assistente social
11974256,Laurentina Coutinho,Manteigas (S. Pedro),Gestor de e-commerce
10895176,Ado Lemes,Passô,Escritor
33673335,Dorisse Palmeira,Caparrosa,Barman
80800947,Celeste Le�o,Touro,Investigador
19827520,Hildefonso Montenegro,Leiria,Gestor de e-commerce
37936831,Faustino Teodoro,Vale de Afonsinho,Técnico de radiologia
69957840,Berenice Garrau,S. Mateus da Calheta,Engenheiro mecânico
29221389,Bartolomeu Rua,S. Martinho,Técnico ambiental
43062322,Nair Camilo,Lavacolhos,Fotógrafo
64475951,Nilda Conde,Aldeia dos Fernandes,Guia turístico
46860980,Josu� Lins,N. S. de Machede,Biólogo
13804605,Eunice Lage,Cidadelhe,Militar
14708435,Nadine Moreira,Vila Cova,Gestor de transportes
39046270,Luana Guedes,Sobreiro de Baixo,Solicitador
13244778,Nancy Olivares,S. Martinho do Peso,Nutricionista
73707846,Antonieta Bri�o,Sta. Marinha,Farmacêutico
44039008,Martim Esparteiro,Óis da Ribeira,Guia turístico
10461575,Agnes Maciel,Cabeça Gorda,Engenheiro informático
27111323,V�nia Sousa do Prado,Pelmá,Analista de dados
43798647,Marcelo Quadros,Outiz,Motorista
58301639,Estef�nia Ferreira,Figueiredo,Empreendedor
26839485,Constantino Figueiredo,Oliveira de Frades,Solicitador
18785755,Godofredo Minho,Talhadas,Analista de investimentos
13965857,Ataliba Pastana,Paderne,Engenheiro industrial
28971487,T�nia Canadas,Valongo de Milhais,Agricultor
50329465,D�nia Beiriz,Pepim,Assistente social
31149496,S�lvio Sim�es,Vale de Coelha,Professor
98039891,Jacinta Zagalo,Quiaios,Gestor de produto
23989869,Lorena Horta,Cete,Segurança privado
23674409,Fabiana Carmo,Parada,Formador profissional
84010455,Felisberto R�os,S. Bento do Ameixial,Engenheiro químico
22592356,Salvador Dorneles,Edral,Serralheiro
46879170,Vanderlei Parreira,Agualva,Gestor de e-commerce
92020234,Sebasti�o Almeida,Frechas,Pintor
72791570,Nadir Dias,Madeirã,Babysitter
42959350,Vilma Cavalheiro,Arga de Cima,Veterinário
84401439,C�ndida Valle,Olho Marinho,Dentista
17105646,Marcela Barros,Santiago de Piães,Advogado
11474777,Corn�lia Villa�a,Areias,Cabeleireiro
14444897,Alma Neves,Vale de Anta,Contabilista
10130103,Jussara Lira,Pega,Engenheiro informático
17766800,Ces�ria Mieiro,Veade,Especialista em marketing digital
19804449,Jacinto Rolim,Pindelo,Procurador
15175549,Aponino J�dice,Travanca,Dentista
15844199,Eurico Neves,Maia,Técnico ambiental
99076391,Clementina Velasco,Prado,Especialista em cibersegurança
26260181,Guida Mendo�a,Varziela,Operador logístico
36462443,Kirina Guilheiro,Várzea,Ator
42935289,Adriano Anjos,Sta. Lucrécia de Algeriz,Piloto
17306239,Solange Jord�o,Parceiros de Igreja,Analista de dados
96310990,Veloso Murtinho,Santana,Comercial / vendedor
16909776,Em�lia Cisneiros,Alvares,Barman
15698094,Laura Azenha,Ordem,Especialista em marketing digital
59782921,Hamilton Infante,Trafaria,Influenciador digital
19284137,S�nia Coelho,Amieira,Gestor de produto
99879507,Flora Vides,Cernache do Bonjardim,Educador de infância
28097263,Magali Paix�o,Vilar Seco,Programador / Desenvolvedor de software
17835155,Melinda Dourado,S. Bartolomeu de Regatos,Cozinheiro / chef
13227802,Carol Bulhosa,Aveleda,Piloto
97744884,Anast�cia Santar�m,Prazins (Sta. Eufémia),Soldador
65097513,�ris Muniz,Moreira do Rei,Técnico de radiologia
41463050,Adauto Lopes,Angra (Sta. Luzia),Técnico de análises clínicas
28999555,Juliana Viveiros,Assares,Cozinheiro / chef
83171012,Ven�ncio Abreu,Ribalonga,Operador logístico
20781492,Anast�cia Esp�rito Santo,Ranhados,Notário
29905821,Guilhermina Terra,S. Caetano,Escritor
24043251,M�ximo Areosa,Poceirão,Cozinheiro / chef
62311554,Bryan Terra,Alhadas,Médico
11623901,Diogo Monforte,Benfica,Gestor de marketing
20927284,Nivaldo Sanches,Portela do Fojo,Pedreiro
35565413,Mavilde Alcoforado,Carlão,Notário
38405229,Leonor Orri�a,Vila Nova,Piloto
52390884,Paulino Reino,Lama de Arcos,Motorista
63064486,Natanael Secadura,Aguieira,Rececionista de hotel
19150623,Laila Guedelha,Pereira,Analista de dados
21020579,Le�ncio Estrada,Paio Mendes,Pedreiro
80467751,Omar Jord�o,Fonte Longa,Técnico de recursos humanos
85182084,Cristiana Filgueiras,S. Vicente do Pigeiro,Assistente dentário
12068876,Leopoldina Silveira,Edroso,Administrador de sistemas
47261655,Aur�lia Val�rio,Paço Vedro de Magalhães,Professor
90717372,Cloe Veleda,Faro do Alentejo,Personal trainer
11707277,Lino Junqueira,Sta. Clara-a-Velha,Administrador de sistemas
72723913,Mait� Murtinho,Arcos,Pescador
29159580,Malvina Santiago,Vermiosa,Cientista de dados
10668949,Valentina Vergueiro,Ortiga,Auditor
20657446,Apol�nia Sabala,Rabo de Peixe,Freelancer
34583827,Darcy Vilalobos,Favões,Pedreiro
52254365,Caetano Campos,Figueiros,Pescador
34501199,V�gner Viveiros,Aldreu,Eletricista
15048438,Arm�nio Paredes,Ferreiró,Educador social
25487165,Felisberto Silveira,Silva,Analista de dados
63549050,Cristiano Canto,Horta (Angústias),Relações públicas
25339146,Aurora Monjardim,Gulpilhares,Rececionista de hotel
19137783,Reginaldo Pamplona,Mosteiró,Educador social
42004670,Gustavo Mesquita,S. Julião da Figueira da Foz,Serralheiro
12436016,Fl�via Seabra,Campinho,Economista
17999208,Moacir Menna,Campanhó,Juiz
54923975,David Barbosa,Calvão,Serralheiro
18165201,Valdir Espargosa,Vilar,Técnico administrativo
53523315,Al�rio Vasconcellos,Correlhã,Especialista em cibersegurança
88278635,Evangelina Alancastro,Milharado,Babysitter
13737296,Graciete Lopes,Sta. Cruz,Maquinista
55488667,Altair Carmo,S. Pedro da Torre,Soldador
12781712,Orfeu Lampreia,S. Facundo,Relações públicas
20944183,Melissa Lameiras,S. João da Fresta,Cuidador de idosos
34403194,Argeu Salvado,Carvoeira,Engenheiro químico
18044735,Armando Meirelles,Porto de Mós (S. João Baptista),Solicitador
51313982,Levi Feitosa,Rendufe,Técnico de análises clínicas
46563261,Bartolomeu Valad�o,Costa da Caparica,Barman
85171741,Carmo Costa,Achete,Notário
44429363,Wilker Aldeia,Mata Mourisca,Auxiliar de ação direta
44818760,Bet�nia Leit�o,Sta. Bárbara de Nexe,Assistente social
29834634,Pl�cido Viegas,Lamas de Podence,Rececionista de hotel
10000181,N�dia N�brega,Vale da Senhora da Póvoa,Juiz
11292126,Ana Iglesias,Odiáxere,Analista de dados
94055709,Ol�mpia Torcuato,Valença do Douro,Comercial / vendedor
35221125,Querubim Guterres,Vale da Pinta,Operador logístico
23107719,Flora Pastana,Parada de Tibães,Auxiliar de ação direta
22348210,Edgar Souza,Passô,Empregado de mesa
13920399,T�nia Gravato,Fontinhas,Rececionista de hotel
17025667,Consuela Madruga,Lamas de Orelhão,Pintor
19267504,Keila Grilo,Parada de Gonta,Babysitter
83737716,Reinaldo Garrau,Pegarinhos,Rececionista de hotel
64854223,Din� Carvalheiro,Mafamude,Formador profissional
14454143,Alma Noronha,Morreira,Procurador
51620632,Nicole Murtinho,Boim,Engenheiro mecânico
76294160,Dirce Amado,Gondifelos,Fotógrafo
15537520,Esdras Fran�a,Pedrouços,Operador de máquinas
29169122,Dorisse Melga�o,Santana,Gestor
17917122,Levi Varanda,Milharado,Enfermeiro
92932343,Dulce Boeira,Sanjurge,Escritor
15799441,Vasco Bacelar,Damaia,DevOps engineer
55920110,Armindo Lins,Achada,Empreendedor
21971937,Calisto Grangeia,Bico,Engenheiro agrónomo
99157759,Miranda A�ores,Torre de Moncorvo,Piloto
20323565,H�rcules Guilheiro,Cristelo,Auditor
12249953,Capitolina Albernaz,Courel,Consultor financeiro
48588886,N�vea Milheiro,Bendada,Engenheiro químico
13437096,Martinho Carqueijeiro,S. Jacinto,Escritor
49550930,Larissa Carlos,Torreira,Investigador
74093322,Dagmar Bensa�de,Louriceira,Contabilista
97530754,Delfina N�brega,Favões,Médico
63686810,Artur Viegas,Cascais,Influenciador digital
29217782,Aquiles Barros,Dois Portos,Engenheiro industrial
15013325,Ismael Moutinho,Santulhão,Fisioterapeuta
11749003,Rosa Valad�o,Vila Garcia,Gestor de produto
17476319,Azal�ia Peralta,Avões,Assistente dentário
49857909,Olinda Fontes,Alcoutim,Engenheiro mecânico
30787013,Anacleto Batata,S. Salvador,Administrador de sistemas
38725347,Marlene Belchior,484,Bombeiro
73539313,D�lia Pedroso,Conceição,Técnico ambiental
12666495,Leonor Severo,Sta. Cruz do Bispo,Professor
57079292,Jocelina Parreira,Alvelos,Influenciador digital
54779798,Angelina Vila-Ch�,Canedo de Basto,Guia turístico
15068026,Erico Aveiro,S. João das Caldas,Enfermeiro
30821268,Ivone Minho,Caparrosa,Piloto
82375968,Rafael Godoi,S. Pedro da Cadeira,Especialista em cibersegurança
27675971,Sidney Belo,DosS.s,DevOps engineer
31040680,Lis Cavadas,Sta. Comba de Rossas,Educador social
10407087,Ad�lia Lins,Sobradelo da Goma,Auditor
32003658,Hermes Belo,Lagarteira,Ator
37681187,Heidi Frota,Joane,Rececionista de hotel
23500549,Adosindo Marcondes,Tourém,Maquinista
44904264,Neide Aguiar,Charneca,Gestor de marketing
28987890,Aquiles Quintas,Sandim,Gestor de e-commerce
10245069,Golias Le�o,Chave,Formador profissional
65859184,Daniel Infante,Pomares,Tradutor
10525367,Gerson Monte,Tamengos,Nutricionista
44802932,Azal�ia Saraiva,Moreira do Lima,Investigador
43144728,Teresa Narvais,Portela,Técnico de radiologia
16696731,Perceu Varella,Cristelos,Analista de dados
13887297,Geraldo Penteado,Provesende,Advogado
67124674,Petra Mantas,Aguada de Cima,Especialista em marketing digital
74743483,Ma�sa Carvalhoso,Monte,Eletricista
38971292,Adosindo Maciel,Arentim,Auditor
28469050,Nabal Freitas,Tondela,Médico
91892577,Sidney Castanheda,Várzea da Ovelha e Aliviada,Farmacêutico
26844675,Vanessa Mascarenhas,Vale das Mós,Gestor de e-commerce
35747236,Firmina Carrilho,Grade,Segurança privado
12020378,M�xima Viegas,S. Martinho da Gândara,Soldador
12877181,Claudino Belchior,Avelanoso,Videógrafo
30230690,Isolda Naves,Samouco,Analista de investimentos
22193227,Xavier Castel�o,Vilar de Andorinho,Babysitter
73003346,Fernando Can�rio,Mato,Freelancer
17146565,Marcos C�sar,Cota,Gestor de projetos IT
10076848,Benvinda Alcoforado,2 289,Auditor
46674928,Marta A�ores,Arcozelo,Eletricista
37994850,Nivaldo Escobar,Santo António dos Olivais,Web designer
20047418,Paula Frias,Romãs,Gestor de transportes
13454064,Cust�dio Olivares,Vila Nova,Designer gráfico
29741929,Jos� Paes,Cachopo,Tradutor
32386269,Ad�rito Novais,Candoso (Santiago),Gestor de projetos IT
87577490,Quirina Maranh�o,Fatela,DevOps engineer
21121998,Adauto Fragoso,Monforte da Beira,Engenheiro eletrotécnico
80485206,Am�rico Coelho,Barqueiros,Procurador
35195649,Laura Cunha,Vidais,Farmacêutico
46206449,Clara Ulhoa,Pindelo dos Milagres,Guia turístico
22915071,C�lia Chousa,Vale de Madeira,Eletricista
53478894,Francisca Borja,Guarda (Sé),Carpinteiro
14111498,Misael J�come,Ancede,Procurador
85660632,Melissa Moreira,Travancas,Empregado de mesa
72684411,D�rio Bethecourt,Aldeia do Bispo,Engenheiro informático
12478567,D�cio Corte-Real,S. João dos Montes,Educador social
12553545,Heitor Quinaz,Mascotelos,Assistente dentário
14995652,Cust�dio Velasques,Lordelo,Cientista de dados
33814553,Carmo Toscano,Palheiros,Rececionista de hotel
12102657,Herculano Quintal,Loivos do Monte,Agricultor
14160287,Greg�rio Laranjeira,Lamas de Mouro,Formador profissional
55499847,H�rcules Bulhosa,S. Romão,Soldador
11344468,Ad�o Soares,Covas,Personal trainer
19060177,Larissa Dutra,Peral,Bombeiro
20661892,M�rcia Ventura,Oliveira (S. Pedro),Especialista em marketing digital
22101684,Margarete Naves,Baldos,Economista
11568924,Wilma Vilari�a,S. Salvador do Campo,Gestor de e-commerce
13169174,Elvira Monjardim,Peraboa,Estafeta
10893646,Laila Trindade,Praia do Ribatejo,Cozinheiro / chef
62832605,Damiana Festas,Barcelinhos,Engenheiro químico
73564893,Hildefonso Candal,Lagoaça,Especialista em cibersegurança
16103748,Nuno Lemes,Porto Santo,Jornalista
43778505,Jacy Le�o,Tagilde,Carpinteiro
23373570,Romeu Batata,Joane,Auditor
41586570,Domingos Berenguer,Carvalhal,Médico
57487388,Irene Meireles,Louredo,Técnico de análises clínicas
27469454,Beatriz Quaresma,Torre de Coelheiros,Personal trainer
12528880,Jaime Sintra,S. Martinho das Moitas,Cabeleireiro
96943668,Belisa Afonso,Alcáçovas,Fotógrafo
65618874,Altino Veiga,Paço de Sousa,Farmacêutico
43047777,Du�lha Clementino,Torres Vedras (Sta. Maria do Castelo),Gestor de projetos IT
46465111,Constantino R�os,Torreira,Técnico de recursos humanos
10628757,Nat�rcia Freitas,Ranhados,Canalizador
18916196,Nat�rcia Cedro,Ribeira de Pena (Salvador),Assistente social
16244805,Albertina Junqueira,Covas do Douro,Cuidador de idosos
19834942,Ab�lio Maranh�o,S. Jorge da Beira,Polícia
10817426,Greta Pinto,Serreleis,Estafeta
72201668,Tabita Mata,Candoso (Santiago),Ator
30247783,Alzira Mainha,S. Brissos,Bombeiro
53322877,Elvis Festas,Vila Verde de Ficalho,Fotógrafo
22446024,Regina Melo,Mesão Frio,Segurança privado
39971787,Edson Carvalhoso,Mendiga,Pedreiro
42054762,Jess� J�come,Naves,Programador / Desenvolvedor de software
94702221,Raquel Silva,Meinedo,Dentista
50013976,Alda Damazio,Souto (Sta. Maria),Dentista
91640517,C�sar Arantes,Lindoso,Técnico de análises clínicas
14513219,Aparecida P�ssego,Esmeriz,Nutricionista
22465791,Jonathan Palos,Ribeira de S. João,Engenheiro mecânico
63794944,Am�lia Parente,N. S. da Tourega,Guia turístico
28628556,Patr�cia Mendon�a,Rebordões (Sta. Maria),Tradutor
26614612,Jo�o Regodeiro,Sta. Leocádia,Animador turístico
56663866,Tadeu Granjeia,Ponte do Rol,Serralheiro
37753157,Br�ulio Severo,Vilarinho das Cambas,Babysitter
35908345,Lib�nia Hil�rio,Revinhade,Especialista em inteligência artificial
25160716,Samanta S�,Babe,Polícia
50700915,Tasha Avelar,Horta das Figueiras,Educador social
30291935,Gaspar Vila�a,Meia Via,Cuidador de idosos
41366506,Erc�lia Anjos,Escalos de Baixo,Maquinista
67432475,Sandro Salgado,S. Felix da Marinha,Web designer
75100308,Levina Ponte,Parada,Esteticista
14576624,Iracema Laranjeira,Quirás,Engenheiro industrial
48561298,Vinicios Fragoso,Várzea da Ovelha e Aliviada,Analista de dados
47453945,Lilian Ribeiro,Mões,Técnico de radiologia
94401730,L�gia Caires,Oliveira,Educador social
10350215,Priscila Ventura,Favaios,Administrador de sistemas
17544064,Carmo Sardinha,Torres,Explicador / tutor
91424596,Brenda Espargosa,Arcos,Fisioterapeuta
18138884,Roberto Flores,Quadrazais,Contabilista
26154785,Magali Mena,Cedros,Especialista em marketing digital
16874377,Albertina Pinheiro,Pepim,Engenheiro industrial
12053481,Mariana Filgueiras,Vila Chã (S. João Baptista),Especialista em inteligência artificial
29591967,Ariela Bou�as,Abrunhosa-a-Velha,Professor
74516857,Louren�o Cola�o,Vidual,Analista de investimentos
13052020,Mar�lia Mansilha,Ribeiros,Guia turístico
87810005,Hil�rio Marmou,Folgosa,Escritor
17999928,Wagner Fraga,Sta. Clara,Educador de infância
40754033,Gisela L�io,Tancos,Guia turístico
10258767,Susana Cruz,Alva,Assistente dentário
13783433,Tim�teo Vilalobos,Sta. Marinha do Zêzere,Web designer
